transaction_id,transaction_timestamp,product,category,quantity,unit_price,customer_city,payment_method
668,2026-09-13 21:58:57,Desk Chair,Furniture,2,180.0,Kathmandu,card
669,2026-09-06 18:20:37,Laptop,Electronics,5,850.0,Biratnagar,mobile_payment
670,2026-09-21 20:06:20,Notebook,Stationery,5,5.0,Biratnagar,mobile_payment
671,2026-09-11 13:43:47,Keyboard,Electronics,1,45.0,Bhaktapur,mobile_payment
672,2026-09-15 00:44:44,Desk,Furniture,2,300.0,Biratnagar,cash
673,2026-09-16 18:02:36,Desk,Furniture,5,300.0,Biratnagar,mobile_payment
674,2026-09-16 12:58:42,Mouse,Electronics,4,25.0,Lalitpur,cash
675,2026-09-08 11:42:51,Notebook,Stationery,1,5.0,Bhaktapur,card
676,2026-09-29 20:38:43,Keyboard,Electronics,3,45.0,Bhaktapur,mobile_payment
677,2026-09-02 18:40:27,Desk,Furniture,5,300.0,Kathmandu,cash
678,2026-09-24 17:11:08,Keyboard,Electronics,3,45.0,Biratnagar,cash
679,2026-09-21 02:44:31,Pen,Stationery,2,2.0,Butwal,mobile_payment
680,2026-09-16 01:01:36,Desk Chair,Furniture,1,180.0,Kathmandu,mobile_payment
681,2026-09-07 14:14:07,Notebook,Stationery,3,5.0,Bhaktapur,card
682,2026-09-15 16:05:06,Monitor,Electronics,5,220.0,Pokhara,mobile_payment
683,2026-09-16 12:40:37,Headphones,Electronics,2,90.0,Pokhara,card
684,2026-09-24 13:53:35,Monitor,Electronics,2,220.0,Kathmandu,cash
685,2026-09-25 21:47:06,Monitor,Electronics,1,220.0,Pokhara,mobile_payment
686,2026-09-09 02:05:11,Notebook,Stationery,1,5.0,Kathmandu,mobile_payment
687,2026-09-03 15:42:32,Mouse,Electronics,2,25.0,Biratnagar,card
688,2026-09-24 09:12:09,Backpack,Accessories,1,55.0,Kathmandu,cash
689,2026-09-30 12:00:57,Mouse,Electronics,2,25.0,Butwal,cash
690,2026-09-01 07:36:13,Laptop,Electronics,3,850.0,Bhaktapur,cash
691,2026-09-23 10:41:47,Mouse,Electronics,4,25.0,Bhaktapur,mobile_payment
692,2026-09-27 13:08:07,Desk Chair,Furniture,3,180.0,Lalitpur,card
693,2026-09-08 16:15:15,Backpack,Accessories,2,55.0,Butwal,card
694,2026-09-16 16:06:28,Headphones,Electronics,1,90.0,Biratnagar,cash
695,2026-09-03 08:14:33,Headphones,Electronics,5,90.0,Lalitpur,card
696,2026-09-21 22:26:18,Notebook,Stationery,5,5.0,Pokhara,card
697,2026-09-27 12:56:15,Desk,Furniture,2,300.0,Pokhara,card
698,2026-09-03 13:00:22,Monitor,Electronics,2,220.0,Kathmandu,mobile_payment
699,2026-09-14 21:22:11,Desk,Furniture,2,300.0,Bhaktapur,mobile_payment
700,2026-09-01 09:58:58,Backpack,Accessories,1,55.0,Biratnagar,cash
701,2026-09-22 23:47:11,Backpack,Accessories,2,55.0,Lalitpur,mobile_payment
702,2026-09-15 04:25:14,Headphones,Electronics,2,90.0,Butwal,cash
703,2026-09-10 18:43:17,Keyboard,Electronics,5,45.0,Pokhara,mobile_payment
704,2026-09-19 22:18:36,Keyboard,Electronics,3,45.0,Bhaktapur,card
705,2026-09-17 00:55:58,Monitor,Electronics,1,220.0,Biratnagar,mobile_payment
706,2026-09-25 07:45:33,Pen,Stationery,1,2.0,Kathmandu,cash
707,2026-09-17 06:25:11,Monitor,Electronics,5,220.0,Pokhara,mobile_payment
708,2026-09-15 17:20:43,Desk Chair,Furniture,3,180.0,Lalitpur,cash
709,2026-09-25 08:04:22,Backpack,Accessories,3,55.0,Lalitpur,card
710,2026-09-22 06:41:58,Backpack,Accessories,5,55.0,Pokhara,card
711,2026-09-08 14:42:19,Monitor,Electronics,5,220.0,Kathmandu,card
712,2026-09-09 05:48:12,Desk Chair,Furniture,4,180.0,Pokhara,cash
713,2026-09-22 18:20:22,Backpack,Accessories,2,55.0,Bhaktapur,mobile_payment
714,2026-09-15 15:47:31,Monitor,Electronics,3,220.0,Kathmandu,cash
715,2026-09-16 23:36:14,Keyboard,Electronics,3,45.0,Biratnagar,card
716,2026-09-04 21:08:46,Desk,Furniture,1,300.0,Pokhara,card
717,2026-09-05 10:06:55,Headphones,Electronics,1,90.0,Kathmandu,card
718,2026-09-05 04:55:08,Desk Chair,Furniture,2,180.0,Butwal,card
719,2026-09-04 05:24:17,Desk,Furniture,3,300.0,Biratnagar,card
720,2026-09-14 20:09:44,Headphones,Electronics,5,90.0,Kathmandu,cash
721,2026-09-24 08:19:23,Desk Chair,Furniture,3,180.0,Lalitpur,mobile_payment
722,2026-09-10 18:24:02,Desk,Furniture,5,300.0,Biratnagar,mobile_payment
723,2026-09-22 12:47:01,Notebook,Stationery,2,5.0,Bhaktapur,card
724,2026-09-24 04:24:44,Desk Chair,Furniture,5,180.0,Pokhara,card
725,2026-09-01 23:36:11,Desk,Furniture,5,300.0,Kathmandu,cash
726,2026-09-22 16:07:04,Headphones,Electronics,1,90.0,Pokhara,card
727,2026-09-30 00:51:59,Notebook,Stationery,2,5.0,Pokhara,card
728,2026-09-19 15:31:13,Headphones,Electronics,2,90.0,Biratnagar,cash
729,2026-09-02 09:04:35,Keyboard,Electronics,5,45.0,Kathmandu,card
730,2026-09-07 06:17:36,Mouse,Electronics,4,25.0,Bhaktapur,card
731,2026-09-05 08:26:46,Keyboard,Electronics,1,45.0,Kathmandu,mobile_payment
732,2026-09-26 07:23:51,Laptop,Electronics,1,850.0,Pokhara,mobile_payment
733,2026-09-12 23:58:21,Notebook,Stationery,1,5.0,Butwal,cash
734,2026-09-19 11:39:22,Desk Chair,Furniture,4,180.0,Pokhara,cash
735,2026-09-01 13:44:43,Monitor,Electronics,3,220.0,Lalitpur,card
736,2026-09-11 15:53:07,Desk,Furniture,3,300.0,Bhaktapur,cash
737,2026-09-24 18:39:48,Monitor,Electronics,5,220.0,Butwal,card
738,2026-09-23 11:35:59,Backpack,Accessories,5,55.0,Lalitpur,mobile_payment
739,2026-09-30 05:57:46,Laptop,Electronics,1,850.0,Bhaktapur,card
740,2026-09-14 12:41:53,Keyboard,Electronics,5,45.0,Bhaktapur,cash
741,2026-09-11 15:03:00,Desk,Furniture,3,300.0,Lalitpur,card
742,2026-09-18 12:50:05,Monitor,Electronics,5,220.0,Pokhara,cash
743,2026-09-04 20:09:11,Desk,Furniture,5,300.0,Bhaktapur,card
744,2026-09-17 02:04:03,Desk Chair,Furniture,2,180.0,Biratnagar,cash
745,2026-09-13 21:43:11,Backpack,Accessories,2,55.0,Biratnagar,card
746,2026-09-11 19:41:40,Monitor,Electronics,4,220.0,Bhaktapur,mobile_payment
747,2026-09-14 07:17:22,Backpack,Accessories,5,55.0,Lalitpur,cash
748,2026-09-12 02:07:58,Headphones,Electronics,1,90.0,Butwal,mobile_payment
749,2026-09-22 12:17:12,Notebook,Stationery,3,5.0,Lalitpur,card
750,2026-09-08 09:24:13,Notebook,Stationery,4,5.0,Butwal,card
751,2026-09-29 21:17:12,Mouse,Electronics,3,25.0,Lalitpur,mobile_payment
752,2026-09-17 12:25:43,Backpack,Accessories,4,55.0,Bhaktapur,card
753,2026-09-16 16:54:37,Desk,Furniture,4,300.0,Bhaktapur,cash
754,2026-10-01 00:56:46,Headphones,Electronics,2,90.0,Butwal,card
755,2026-09-08 01:19:04,Keyboard,Electronics,3,45.0,Bhaktapur,card
756,2026-09-05 19:16:33,Pen,Stationery,3,2.0,Biratnagar,mobile_payment
757,2026-09-29 07:27:27,Desk Chair,Furniture,2,180.0,Lalitpur,mobile_payment
758,2026-09-05 04:21:32,Headphones,Electronics,3,90.0,Pokhara,mobile_payment
759,2026-09-20 20:33:58,Mouse,Electronics,3,25.0,Lalitpur,cash
760,2026-09-29 06:44:16,Laptop,Electronics,2,850.0,Bhaktapur,card
761,2026-09-24 06:16:42,Laptop,Electronics,1,850.0,Biratnagar,card
762,2026-09-15 11:08:42,Pen,Stationery,3,2.0,Bhaktapur,cash
763,2026-10-01 22:41:56,Desk Chair,Furniture,1,180.0,Kathmandu,mobile_payment
764,2026-09-22 02:56:02,Desk,Furniture,2,300.0,Lalitpur,card
765,2026-09-21 11:35:21,Monitor,Electronics,3,220.0,Kathmandu,cash
766,2026-09-08 22:09:56,Desk,Furniture,2,300.0,Pokhara,card
767,2026-09-28 22:19:47,Mouse,Electronics,2,25.0,Biratnagar,mobile_payment
768,2026-09-25 17:34:09,Headphones,Electronics,5,90.0,Lalitpur,cash
769,2026-09-18 22:42:53,Laptop,Electronics,3,850.0,Lalitpur,cash
770,2026-09-27 19:14:44,Monitor,Electronics,3,220.0,Butwal,card
771,2026-09-18 11:38:29,Notebook,Stationery,1,5.0,Kathmandu,cash
772,2026-09-26 22:23:37,Keyboard,Electronics,3,45.0,Kathmandu,cash
773,2026-09-24 19:09:36,Headphones,Electronics,2,90.0,Biratnagar,card
774,2026-10-01 03:40:03,Monitor,Electronics,1,220.0,Bhaktapur,mobile_payment
775,2026-09-21 07:07:29,Headphones,Electronics,2,90.0,Kathmandu,cash
776,2026-09-02 02:30:20,Monitor,Electronics,1,220.0,Butwal,mobile_payment
777,2026-09-22 19:46:53,Mouse,Electronics,1,25.0,Bhaktapur,cash
778,2026-09-26 21:20:56,Mouse,Electronics,1,25.0,Biratnagar,cash
779,2026-09-30 05:42:19,Notebook,Stationery,1,5.0,Butwal,mobile_payment
780,2026-09-30 11:58:13,Laptop,Electronics,4,850.0,Lalitpur,cash
781,2026-09-03 16:35:14,Desk,Furniture,3,300.0,Bhaktapur,mobile_payment
782,2026-09-08 06:35:08,Laptop,Electronics,3,850.0,Biratnagar,card
783,2026-09-03 07:46:07,Keyboard,Electronics,5,45.0,Pokhara,card
784,2026-09-14 11:22:54,Backpack,Accessories,1,55.0,Butwal,cash
785,2026-09-23 11:57:46,Mouse,Electronics,5,25.0,Butwal,cash
786,2026-09-30 13:10:16,Keyboard,Electronics,1,45.0,Pokhara,cash
787,2026-09-22 07:12:44,Desk,Furniture,2,300.0,Biratnagar,cash
788,2026-09-08 18:47:51,Mouse,Electronics,1,25.0,Pokhara,mobile_payment
789,2026-09-17 06:24:15,Desk Chair,Furniture,1,180.0,Bhaktapur,mobile_payment
790,2026-09-09 19:40:26,Notebook,Stationery,3,5.0,Lalitpur,cash
791,2026-09-19 11:12:22,Notebook,Stationery,5,5.0,Pokhara,card
792,2026-09-18 22:12:00,Laptop,Electronics,1,850.0,Kathmandu,cash
793,2026-09-12 02:28:19,Mouse,Electronics,4,25.0,Bhaktapur,card
794,2026-09-28 18:07:25,Desk Chair,Furniture,1,180.0,Lalitpur,card
795,2026-09-11 05:04:24,Desk,Furniture,1,300.0,Pokhara,mobile_payment
796,2026-09-28 08:42:10,Laptop,Electronics,1,850.0,Butwal,card
797,2026-09-16 09:04:33,Pen,Stationery,3,2.0,Lalitpur,card
798,2026-09-04 04:41:51,Desk,Furniture,5,300.0,Biratnagar,cash
799,2026-09-07 18:00:13,Pen,Stationery,2,2.0,Bhaktapur,mobile_payment
800,2026-09-26 08:03:22,Desk,Furniture,2,300.0,Kathmandu,cash
801,2026-09-17 01:10:32,Monitor,Electronics,2,220.0,Kathmandu,cash
802,2026-09-21 00:39:33,Notebook,Stationery,2,5.0,Kathmandu,mobile_payment
803,2026-09-03 16:11:37,Desk,Furniture,2,300.0,Lalitpur,card
804,2026-09-25 15:58:34,Monitor,Electronics,2,220.0,Lalitpur,cash
805,2026-09-06 20:24:26,Desk Chair,Furniture,5,180.0,Kathmandu,cash
806,2026-09-25 01:10:06,Keyboard,Electronics,3,45.0,Lalitpur,card
807,2026-09-29 20:07:21,Backpack,Accessories,5,55.0,Kathmandu,mobile_payment
808,2026-09-20 17:19:34,Monitor,Electronics,5,220.0,Biratnagar,card
809,2026-09-03 12:35:04,Backpack,Accessories,2,55.0,Kathmandu,card
810,2026-09-06 11:57:02,Headphones,Electronics,5,90.0,Pokhara,card
811,2026-09-24 08:12:24,Notebook,Stationery,1,5.0,Kathmandu,cash
812,2026-09-28 17:15:31,Backpack,Accessories,1,55.0,Butwal,mobile_payment
813,2026-09-14 10:23:06,Headphones,Electronics,2,90.0,Pokhara,mobile_payment
814,2026-09-23 00:30:31,Pen,Stationery,5,2.0,Butwal,mobile_payment
815,2026-09-25 03:23:33,Desk Chair,Furniture,4,180.0,Butwal,cash
816,2026-10-01 07:46:37,Pen,Stationery,5,2.0,Kathmandu,card
817,2026-09-27 22:45:29,Pen,Stationery,4,2.0,Pokhara,cash
818,2026-09-29 14:12:11,Laptop,Electronics,2,850.0,Butwal,cash
819,2026-09-20 07:21:49,Pen,Stationery,4,2.0,Pokhara,cash
820,2026-09-21 02:45:33,Headphones,Electronics,4,90.0,Lalitpur,card
821,2026-09-09 15:39:18,Notebook,Stationery,1,5.0,Lalitpur,cash
822,2026-09-21 21:19:44,Desk,Furniture,3,300.0,Butwal,cash
823,2026-09-08 21:21:52,Backpack,Accessories,2,55.0,Biratnagar,cash
824,2026-09-01 03:38:39,Keyboard,Electronics,3,45.0,Pokhara,cash
825,2026-09-17 20:40:40,Headphones,Electronics,4,90.0,Bhaktapur,cash
826,2026-09-21 12:34:12,Desk Chair,Furniture,3,180.0,Lalitpur,card
827,2026-09-23 18:12:29,Backpack,Accessories,1,55.0,Kathmandu,card
828,2026-09-26 06:06:15,Backpack,Accessories,1,55.0,Kathmandu,mobile_payment
829,2026-09-25 09:57:39,Pen,Stationery,5,2.0,Lalitpur,mobile_payment
830,2026-09-03 15:02:38,Desk,Furniture,5,300.0,Biratnagar,card
831,2026-09-14 12:55:26,Mouse,Electronics,4,25.0,Butwal,cash
832,2026-09-13 10:12:47,Keyboard,Electronics,2,45.0,Butwal,cash
833,2026-09-12 00:13:13,Monitor,Electronics,1,220.0,Kathmandu,card
834,2026-09-05 19:01:57,Headphones,Electronics,3,90.0,Kathmandu,cash
835,2026-09-29 10:07:11,Pen,Stationery,5,2.0,Lalitpur,cash
836,2026-09-18 17:40:45,Desk Chair,Furniture,5,180.0,Biratnagar,card
837,2026-09-01 00:40:03,Laptop,Electronics,3,850.0,Bhaktapur,card
838,2026-09-03 21:17:17,Desk Chair,Furniture,4,180.0,Pokhara,card
839,2026-09-04 16:05:37,Monitor,Electronics,4,220.0,Lalitpur,mobile_payment
840,2026-09-25 14:50:23,Desk Chair,Furniture,4,180.0,Kathmandu,cash
841,2026-09-27 07:34:46,Desk Chair,Furniture,2,180.0,Butwal,card
842,2026-09-30 04:55:54,Keyboard,Electronics,3,45.0,Bhaktapur,card
843,2026-10-01 22:49:40,Mouse,Electronics,1,25.0,Kathmandu,card
844,2026-09-08 09:17:25,Monitor,Electronics,3,220.0,Bhaktapur,mobile_payment
845,2026-09-18 13:22:41,Backpack,Accessories,4,55.0,Pokhara,mobile_payment
846,2026-09-10 17:54:32,Laptop,Electronics,5,850.0,Butwal,mobile_payment
847,2026-09-27 10:10:38,Desk,Furniture,3,300.0,Kathmandu,cash
848,2026-09-12 21:04:39,Headphones,Electronics,3,90.0,Butwal,mobile_payment
849,2026-09-11 09:30:18,Desk,Furniture,5,300.0,Bhaktapur,mobile_payment
850,2026-09-29 09:55:28,Desk,Furniture,2,300.0,Butwal,card
851,2026-09-05 14:57:05,Pen,Stationery,3,2.0,Butwal,card
852,2026-09-19 06:35:29,Notebook,Stationery,2,5.0,Biratnagar,mobile_payment
853,2026-09-12 21:04:40,Desk,Furniture,5,300.0,Butwal,cash
854,2026-09-16 01:37:15,Notebook,Stationery,2,5.0,Lalitpur,card
855,2026-09-06 20:17:46,Desk,Furniture,2,300.0,Pokhara,card
856,2026-09-27 08:05:45,Desk,Furniture,4,300.0,Bhaktapur,cash
857,2026-09-16 18:40:57,Pen,Stationery,1,2.0,Lalitpur,cash
858,2026-09-23 06:44:18,Headphones,Electronics,4,90.0,Butwal,card
859,2026-09-22 04:12:37,Desk Chair,Furniture,3,180.0,Biratnagar,mobile_payment
860,2026-09-27 03:47:34,Laptop,Electronics,2,850.0,Butwal,mobile_payment
861,2026-09-23 09:42:19,Notebook,Stationery,4,5.0,Pokhara,mobile_payment
862,2026-09-22 14:24:19,Headphones,Electronics,5,90.0,Pokhara,cash
863,2026-09-19 03:24:29,Keyboard,Electronics,3,45.0,Bhaktapur,card
864,2026-09-22 03:11:22,Laptop,Electronics,4,850.0,Pokhara,mobile_payment
865,2026-09-28 16:42:19,Headphones,Electronics,5,90.0,Pokhara,card
866,2026-09-30 13:37:54,Pen,Stationery,5,2.0,Bhaktapur,card
867,2026-09-29 19:26:30,Desk,Furniture,3,300.0,Lalitpur,mobile_payment
868,2026-09-20 17:24:46,Desk,Furniture,5,300.0,Bhaktapur,mobile_payment
869,2026-09-17 19:42:03,Keyboard,Electronics,3,45.0,Biratnagar,card
870,2026-09-04 09:52:28,Laptop,Electronics,1,850.0,Pokhara,cash
871,2026-09-25 03:03:53,Monitor,Electronics,3,220.0,Kathmandu,card
872,2026-09-18 11:49:34,Pen,Stationery,3,2.0,Butwal,cash
873,2026-09-13 12:44:56,Notebook,Stationery,4,5.0,Pokhara,mobile_payment
874,2026-09-01 10:04:33,Laptop,Electronics,1,850.0,Pokhara,card
875,2026-09-29 21:00:16,Keyboard,Electronics,2,45.0,Pokhara,mobile_payment
876,2026-09-14 15:38:01,Desk Chair,Furniture,1,180.0,Bhaktapur,cash
877,2026-09-27 20:02:51,Notebook,Stationery,5,5.0,Butwal,mobile_payment
878,2026-09-22 07:31:58,Mouse,Electronics,3,25.0,Pokhara,card
879,2026-09-16 02:49:05,Desk,Furniture,5,300.0,Kathmandu,card
880,2026-09-23 06:59:21,Headphones,Electronics,2,90.0,Pokhara,card
881,2026-09-15 13:45:26,Headphones,Electronics,5,90.0,Butwal,card
882,2026-09-23 09:03:55,Desk Chair,Furniture,5,180.0,Pokhara,card
883,2026-09-18 04:23:28,Headphones,Electronics,1,90.0,Kathmandu,card
884,2026-09-18 21:44:17,Mouse,Electronics,2,25.0,Bhaktapur,cash
885,2026-09-19 13:57:46,Laptop,Electronics,3,850.0,Butwal,cash
886,2026-09-03 03:30:09,Desk,Furniture,3,300.0,Bhaktapur,cash
887,2026-09-18 13:37:09,Desk Chair,Furniture,5,180.0,Kathmandu,card
888,2026-09-22 17:40:22,Desk Chair,Furniture,4,180.0,Kathmandu,card
889,2026-09-15 00:14:29,Laptop,Electronics,3,850.0,Pokhara,card
890,2026-09-03 16:56:33,Laptop,Electronics,2,850.0,Biratnagar,card
891,2026-09-29 08:26:43,Backpack,Accessories,3,55.0,Biratnagar,card
892,2026-09-27 12:24:53,Monitor,Electronics,5,220.0,Biratnagar,card
893,2026-09-08 00:52:34,Mouse,Electronics,4,25.0,Butwal,card
894,2026-09-02 01:56:10,Keyboard,Electronics,1,45.0,Bhaktapur,cash
895,2026-09-28 19:59:51,Desk Chair,Furniture,5,180.0,Pokhara,cash
896,2026-09-28 01:57:21,Monitor,Electronics,2,220.0,Lalitpur,mobile_payment
897,2026-09-23 17:13:01,Pen,Stationery,5,2.0,Lalitpur,mobile_payment
898,2026-09-28 22:36:44,Pen,Stationery,1,2.0,Bhaktapur,mobile_payment
899,2026-09-14 06:02:46,Headphones,Electronics,1,90.0,Pokhara,cash
900,2026-09-10 00:18:38,Desk,Furniture,3,300.0,Lalitpur,card
901,2026-09-30 11:53:17,Backpack,Accessories,4,55.0,Lalitpur,cash
902,2026-09-27 19:01:41,Monitor,Electronics,1,220.0,Kathmandu,card
903,2026-09-27 01:18:49,Laptop,Electronics,4,850.0,Biratnagar,mobile_payment
904,2026-09-05 15:16:07,Keyboard,Electronics,5,45.0,Pokhara,cash
905,2026-09-20 17:29:25,Pen,Stationery,4,2.0,Pokhara,card
906,2026-09-11 08:08:29,Mouse,Electronics,4,25.0,Kathmandu,mobile_payment
907,2026-09-02 05:48:18,Pen,Stationery,2,2.0,Butwal,card
908,2026-09-16 19:49:37,Backpack,Accessories,5,55.0,Bhaktapur,card
909,2026-09-16 01:37:42,Laptop,Electronics,5,850.0,Biratnagar,card
910,2026-09-15 12:04:55,Desk,Furniture,5,300.0,Bhaktapur,card
911,2026-09-10 11:53:29,Keyboard,Electronics,4,45.0,Lalitpur,mobile_payment
912,2026-09-09 03:54:38,Notebook,Stationery,4,5.0,Kathmandu,card
913,2026-09-16 12:58:44,Notebook,Stationery,2,5.0,Kathmandu,mobile_payment
914,2026-09-09 06:53:27,Notebook,Stationery,1,5.0,Biratnagar,mobile_payment
915,2026-09-19 20:53:19,Monitor,Electronics,1,220.0,Biratnagar,cash
916,2026-09-17 06:45:43,Monitor,Electronics,3,220.0,Pokhara,mobile_payment
917,2026-09-08 23:05:41,Mouse,Electronics,1,25.0,Pokhara,card
918,2026-09-02 07:12:22,Monitor,Electronics,5,220.0,Lalitpur,mobile_payment
919,2026-09-05 00:22:53,Desk,Furniture,5,300.0,Bhaktapur,card
920,2026-09-09 08:31:23,Laptop,Electronics,1,850.0,Lalitpur,mobile_payment
921,2026-09-11 01:39:16,Laptop,Electronics,3,850.0,Bhaktapur,mobile_payment
922,2026-09-07 18:35:29,Monitor,Electronics,3,220.0,Butwal,mobile_payment
923,2026-09-06 01:02:37,Notebook,Stationery,3,5.0,Kathmandu,mobile_payment
924,2026-09-05 14:15:33,Mouse,Electronics,5,25.0,Bhaktapur,cash
925,2026-09-03 10:24:18,Desk Chair,Furniture,4,180.0,Pokhara,mobile_payment
926,2026-09-05 13:25:00,Backpack,Accessories,2,55.0,Butwal,mobile_payment
927,2026-09-13 22:56:51,Notebook,Stationery,3,5.0,Lalitpur,cash
928,2026-09-16 10:45:22,Backpack,Accessories,3,55.0,Pokhara,cash
929,2026-09-21 16:31:53,Notebook,Stationery,3,5.0,Bhaktapur,card
930,2026-09-08 15:45:28,Laptop,Electronics,1,850.0,Kathmandu,cash
931,2026-09-29 02:30:50,Monitor,Electronics,1,220.0,Lalitpur,card
932,2026-09-25 22:07:48,Headphones,Electronics,3,90.0,Bhaktapur,mobile_payment
933,2026-09-28 14:19:26,Desk,Furniture,1,300.0,Kathmandu,mobile_payment
934,2026-09-30 22:43:56,Mouse,Electronics,5,25.0,Kathmandu,cash
935,2026-10-01 22:45:32,Backpack,Accessories,3,55.0,Pokhara,cash
936,2026-09-10 16:44:26,Keyboard,Electronics,3,45.0,Kathmandu,cash
937,2026-09-26 06:46:24,Notebook,Stationery,3,5.0,Biratnagar,cash
938,2026-10-01 21:07:01,Mouse,Electronics,3,25.0,Bhaktapur,card
939,2026-09-06 00:13:43,Mouse,Electronics,4,25.0,Lalitpur,card
940,2026-09-13 06:48:08,Headphones,Electronics,5,90.0,Kathmandu,mobile_payment
941,2026-09-16 23:39:03,Keyboard,Electronics,2,45.0,Biratnagar,cash
942,2026-09-16 17:53:19,Pen,Stationery,2,2.0,Pokhara,mobile_payment
943,2026-09-20 20:19:18,Headphones,Electronics,4,90.0,Pokhara,card
944,2026-10-01 22:46:52,Notebook,Stationery,3,5.0,Biratnagar,mobile_payment
945,2026-09-27 12:59:26,Monitor,Electronics,5,220.0,Biratnagar,mobile_payment
946,2026-09-20 10:56:19,Desk,Furniture,5,300.0,Lalitpur,card
947,2026-09-17 02:35:30,Mouse,Electronics,1,25.0,Lalitpur,card
948,2026-09-13 14:57:50,Desk Chair,Furniture,3,180.0,Biratnagar,mobile_payment
949,2026-09-27 07:18:51,Desk,Furniture,4,300.0,Kathmandu,mobile_payment
950,2026-09-02 06:36:43,Desk,Furniture,2,300.0,Pokhara,cash
951,2026-09-21 18:19:51,Keyboard,Electronics,4,45.0,Biratnagar,mobile_payment
952,2026-09-28 16:34:19,Notebook,Stationery,1,5.0,Pokhara,card
953,2026-09-09 15:34:39,Pen,Stationery,3,2.0,Pokhara,cash
954,2026-09-05 22:53:50,Notebook,Stationery,5,5.0,Butwal,cash
955,2026-09-19 19:23:32,Monitor,Electronics,1,220.0,Butwal,mobile_payment
956,2026-09-09 16:54:14,Headphones,Electronics,1,90.0,Lalitpur,card
957,2026-09-29 08:18:27,Headphones,Electronics,3,90.0,Kathmandu,mobile_payment
958,2026-09-17 13:49:08,Keyboard,Electronics,4,45.0,Lalitpur,card
959,2026-10-01 11:26:26,Pen,Stationery,5,2.0,Kathmandu,card
960,2026-09-10 21:53:28,Keyboard,Electronics,3,45.0,Kathmandu,mobile_payment
961,2026-09-14 14:37:06,Pen,Stationery,1,2.0,Biratnagar,cash
962,2026-09-01 08:44:34,Desk Chair,Furniture,5,180.0,Kathmandu,mobile_payment
963,2026-09-03 06:55:00,Mouse,Electronics,4,25.0,Pokhara,card
964,2026-09-05 21:10:36,Desk Chair,Furniture,1,180.0,Biratnagar,cash
965,2026-09-23 07:10:59,Desk Chair,Furniture,1,180.0,Kathmandu,cash
966,2026-09-09 16:49:55,Desk,Furniture,5,300.0,Biratnagar,mobile_payment
967,2026-09-30 13:23:46,Desk Chair,Furniture,1,180.0,Kathmandu,cash
968,2026-09-28 16:24:51,Keyboard,Electronics,3,45.0,Biratnagar,cash
969,2026-09-06 22:04:12,Desk,Furniture,4,300.0,Pokhara,mobile_payment
970,2026-10-01 08:58:16,Desk Chair,Furniture,2,180.0,Lalitpur,mobile_payment
971,2026-09-28 14:28:29,Laptop,Electronics,4,850.0,Butwal,mobile_payment
972,2026-09-09 13:12:53,Notebook,Stationery,2,5.0,Kathmandu,card
973,2026-09-18 15:45:02,Mouse,Electronics,4,25.0,Biratnagar,card
974,2026-09-07 02:18:44,Keyboard,Electronics,4,45.0,Bhaktapur,mobile_payment
975,2026-09-22 16:03:18,Desk,Furniture,1,300.0,Lalitpur,mobile_payment
976,2026-09-06 13:41:46,Pen,Stationery,2,2.0,Pokhara,mobile_payment
977,2026-09-04 11:57:12,Laptop,Electronics,5,850.0,Bhaktapur,card
978,2026-09-20 08:16:59,Monitor,Electronics,2,220.0,Biratnagar,card
979,2026-09-16 19:37:26,Pen,Stationery,1,2.0,Bhaktapur,cash
980,2026-09-27 20:41:43,Headphones,Electronics,4,90.0,Pokhara,cash
981,2026-09-25 10:28:58,Headphones,Electronics,5,90.0,Lalitpur,cash
982,2026-09-22 13:29:20,Desk,Furniture,1,300.0,Butwal,mobile_payment
983,2026-09-27 19:34:17,Headphones,Electronics,3,90.0,Kathmandu,cash
984,2026-09-02 18:11:48,Keyboard,Electronics,3,45.0,Kathmandu,cash
985,2026-09-27 12:11:27,Pen,Stationery,2,2.0,Butwal,mobile_payment
986,2026-09-18 01:42:02,Keyboard,Electronics,4,45.0,Pokhara,cash
987,2026-09-22 20:32:08,Desk,Furniture,2,300.0,Lalitpur,mobile_payment
988,2026-09-11 12:57:13,Backpack,Accessories,5,55.0,Butwal,cash
989,2026-09-26 02:37:03,Mouse,Electronics,1,25.0,Lalitpur,card
990,2026-09-02 02:55:50,Backpack,Accessories,1,55.0,Butwal,mobile_payment
991,2026-09-20 11:33:44,Backpack,Accessories,3,55.0,Kathmandu,cash
992,2026-09-02 22:34:10,Mouse,Electronics,2,25.0,Kathmandu,card
993,2026-09-09 06:43:55,Headphones,Electronics,1,90.0,Biratnagar,mobile_payment
994,2026-09-14 00:17:13,Backpack,Accessories,2,55.0,Biratnagar,card
995,2026-09-26 22:51:14,Keyboard,Electronics,4,45.0,Biratnagar,mobile_payment
996,2026-09-25 20:51:58,Mouse,Electronics,4,25.0,Bhaktapur,card
997,2026-09-13 08:01:02,Notebook,Stationery,5,5.0,Kathmandu,card
998,2026-09-11 05:44:20,Keyboard,Electronics,1,45.0,Biratnagar,card
999,2026-09-02 13:37:46,Headphones,Electronics,5,90.0,Biratnagar,card
1000,2026-09-07 05:27:11,Backpack,Accessories,5,55.0,Lalitpur,cash
